file_name,normalized_transcription
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/005ce15971a7918ae034c193acb6dbbc2c0c116e1a8c139440aa87ae8b136c9e.wav","qurilishga xalaqit beruvchi kichikroq daraxtlar ko'chirib o'tqaziladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/023d1563fe491df745380f48d60e1c5db858fa1f1cfff9ec8c0105656db9b235.wav","aktyorlarning ruhiyatini sindirishiga oz qolgan mashhur rollar "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/fef779917e136118c7dc319072624165e78ec3af061ebaf839195a9765ab0aa9.wav","bunday qaraganda, shu nom menga yoqadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/01630f942c3e8f94b3be02c415c2a4921e32b932fb0c0c3b80525bf319c9d24b.wav","bugun esa mutasaddi rahbarlar qishlog'imizga o'zlari keldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/08ba7368a4dad0016a5d7458a6ebd0ab0a518228ddcf8ebaf8b85b68772d917a.wav","ustidan sud ishi boshlangani xususida xabar berilgandi "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0a395a85c9fe4ba16e3b50ad289d4de70db2bc79ace9c4d7bdf28b72b00733cf.wav","yetti yillik urush ilk jahon urushi edimi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b36e91c6ab2c6e3061dcc5f39a525fffebc3cea0be367f39bcd7b09fb77fb37.wav","faqat unda musobaqa hozirgi formatda o'tkazilmas edi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b01b88d9f34c3b0b94a219b73365f45df5412d8b7bed480fc6b5e4f33cf35d2.wav","teri qarishining oldini oluvchi mahsulotlar ma'lum bo'ldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b1291d07b281be952dde0cfde18b2be0dcad5223d01b261578c912c36e686e3.wav","qozog'iston qashag'an konidan olinayotgan neft eksportini boshladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/09ac8f47939a6899944a1fdfb78c260db65c41007898d4e4084bb47951c91403.wav","jahon futbolidagi eng mashhur aka-ukalar haqida"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0bec7e96c80113b5941056bd4c798de18967e8e9662ddb001679f46ff9c71bd8.wav","sa'dullayevni ushlashga qaratilgan chora-tadbirlar amalga oshirilmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b273864756b8d3eb5d980ea617b2e7a181693fe4f8af2f0c2c093b7deeafc98.wav","ayni paytda mehmonxonalar harbiylar tomonidan o'rab olingan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/08c7b6768bbd3bf20cecfe63e202de8cf36f833dd1ccc1c755cb66f41b7285ac.wav","ular internetdan o'qib, keyin menga telefon qilishdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/097fd4774eca711cd9dedb6272a2ceb771edb7b1b8717606e9d373e05ab5e91c.wav","kuzda to'qilgan kardigan ustidan kamar taqish mumkin"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0a823bf2b412a4aaff578f4f5e06aed80b309047517b76749a88d4cfd9479b73.wav","demakki, uxlab qolish ham ko'p vaqtni oladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0be824f5714c51f4006c390f8af49f1218953cd2906cdec214201de0a4c26971.wav","biroq mirishkor hokimi optimistlarga yana pand berdi "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b8459980ff188ccfb12b1b5bf8e6bbdad3c252bd0183f895422460d0ab97fce.wav","endi mo'g'ullar uchun yevropa eshiklari ochiq edi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0ba56420f3af188fa9c286a612606d0904959e13e1e5d937f78a4ad20de8c0cf.wav","politsiya hodisa yuz bergan joyni o'rab olgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/075f219e6e940c929ea394f42cd72713e750791b05cf2a588e464e7ba134d87c.wav","fotogalereya albaniyaning ko'pchilikka ma'lum bo'lmagan haqiqiy suratlari"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/094ab1fff1efad55ef40cc5099b889b2a0ed81717b2244461c298360d147ce3d.wav","qizni o'sha erkak o'ldirgan, deya taxmin qilinmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/092cb00e40ddefbcf77644ff2232785a4479a026bdb951e357814a057fff5973.wav","raqib kim bo'lishi haqida hozircha ma'lumot berilmagan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/09c1d28f8c579770753ffbe814287128264cf767e0e854ff29f7610635b7fc81.wav","har kim go'zallikka o'z qarashi bilan yondashadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/09dcc14db5ca3ce41e39b002df85d9989014360a3c5e9dd2148a7c6e55d15a7b.wav","saudiya arabistonida tuyalar o'rtasida go'zallik tanlovi o'tkazilmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0afad9d565559f69032323124cb9f4f94bdec7a12a635fedc429604705fd4f1d.wav","pokistonning sobiq prezidenti o'lim jazosiga hukm qilindi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/09b76f62c1fae70ab4e9e06321e69ea0ac24e957d06ae1d01853c0737fc63b2d.wav","bollivud yulduzlarining ularning izidan borishni istamagan farzandlari "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0ae6a5a1f2d23ed9127213397b987fb9bf3ddd3722b16b0a4347f512707c76c6.wav","yordamchi hakam vazifasini esa sherzod qosimov bajaradi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b82889836360729d7eec2f5e280c3d27023f6131ad130f45ee7d16d73821893.wav","bugungi bahslarda ishtirok etadigan o'zbekistonlik sportchilar ro'yxati​"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0bfeef13decbbc0d2a10d921b6282bd384205d71c8b15383e72cd535fe638b83.wav","termizdagi poligonda o'zbekistonrossiya harbiy mashg'ulotlari bo'lib o'tadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b5f434052a008b375c3777c59dce04b0039c9a27139d3460fc6ab8faf01cade.wav","tuxum eksport qilish uchun ruxsatnoma rasmiylashtirish zarur"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/09a7b8d9bddfab39a01fea742c074394f05fd08c1e8c8f2104d81cfb1f1528d5.wav","hujum vaqtida bir nafar politsiyachi halok bo'lgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0a8c64f9762554ba82589c32185f6669c680d85c8e8ff5aedab4daf2372f66cd.wav","safarda esa golsiz durang natijaga imzo chekdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b0ce96d08cff7e8d75a109f5936872b748466d8e0079d2882bf1a103a58fcd2.wav","bu toshlar kishiga tetiklik va quvvat bag'ishlaydi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/090e9ce589a677dd0274314f94ab51cd0a3744f5089f495714894e9cc9557253.wav","suares bu ishda bosh aybdor deb hisoblanmayapti"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b52948c755092b54aecd166c9f6aeefbaf63c8f882c6f27343f6cda5affca3b.wav","kuzda soch to'kilishiga qanday barham berish mumkin"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/072f91c1cbc77309cc232469f644d1640e45705edaf92f9c1708cb770b2e10a6.wav","u bilan holatni videoga olayotgan erkak kurashgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0ac46fee11348e75388b3385f2ceae462d288d16841c3de1449365b217b3ba98.wav","ushbu savolga laylo rustamova quyidagicha javob berdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0b5f68ab4972aa852fd3046c1c395a3c6485fa1dc78d7d9ce2de64da2973db86.wav","amaldagi prezident almazbek atambayev unda ishtirok etmaydi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/08879e0f854a469c5ffe82ef1292c5b597dbf7fd2b7be800bfbb3f434f142a4d.wav","oddiy fuqaro bo'lsak, biz bularni qaydan bilaylik"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0c01b291b0d7971dded597c0e058c9c9d9d7345134b5db6a4d89e445436d40ce.wav","yog'langan formaga xamirni solib, qoshiq bilan tekislaymiz"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/0a9f65729d9726ea396134fb7a7e032c8f08c767f181e4c0ce14ae634d6f64b5.wav","ular oʻz imkoniyatlari darajasida toʻp surishga intilishdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27a49057608cbe9b230f8f5d376e30951498c49979eec60a72239b49335e591f.wav","o'qishga kirish rejasini ortga surishga to'g'ri keldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/285e2b48fb80c5140d1c32e12c43a757eff742e73ae043961fcbc18c30835d61.wav","reyslar bekor qilinmoqda, yo'lovchilarni ro'yxatga olish to'xtatilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27b50432c87d2020d69dd2bd0ed397c7a60188a38b1a1e6b2ad83d4fa13ee490.wav","yaponiya imperatori yangi vazirlar mahkamasi tarkibini tasdiqladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/262da0fdb4e3f1a232b4c64590b0007a02943ba30d499620d8417260b018e8e4.wav","arman muxolifati tinchlik bitimi shartlarini o'zgartirish niyatida"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2734686db1883be3f8c5caa46cccbc117ea63c26de0b05a36ade1a827a5244a9.wav","biroq unda sahifalarni ko'rish imkoni cheklangan bo'ladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2835a34dc9f8d1c1486e00205f67d9ee560fb5a4308d75d117a3e136b98f6b62.wav","arveladzening jamoa boshqaruviga o'tgani ajoyib ish bo'ldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2845cd7f9260621f1ac9488b4a3af0bc634380f5426436999aeaaad7fe8d5a10.wav","shavkat mirziyoyev namanganda xalq bilan muloqotda bo'ldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28589c3aab1639c9038677c4846c499303fdb3c0aac35e12dbc580bbef50b3ca.wav","biroq, ipakchilik bilan hozirgacha shug'ullanib ko'rmagan edik"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28eb362bc8e6ce1823bf2cf6cee7acff12580135e468460de79051fda3b5c4fa.wav","shundan so'ng bu borada ilk qadamlar tashlangan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28a069bcaa6e3deb61fe1c425f19e6814f26409e52e1d3559ed48c24f2e7b3b7.wav","ammo demokratning jamoasi hokimiyat tranzitiga tayyorlanishni boshladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2858aa14cf83bd65959064ef3e60578f66c22e076398a92f6aff72bc8c8e4eb7.wav","shuningdek kitoblar va qog'ozlar ham to'zib yotgandi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27fd5a2c4063b47d8d4e1da6905fda246b99a9dfb086e2edf4ba896fce39e80b.wav","jismoniy mashqlarni haftasiga necha martadan bajarish kerak"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28e100256f8636b5caf11de4178bcfdc0c1e6af1571a97f610deb38226f9b746.wav","shuningdek, maktabgacha bo'lgan tayyorlov guruhlarimiz ham bor"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2817f7689ed3ac0f8b2990c64a8fbf17f5d61329992a53c78c2414b06971a173.wav","kerak bo'lsa, qo'lidan ish keladigan investorlar topamiz"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/278541630d510ec4c2329b62bacd9a34b22b74aecdc7db8d28062954ac5c9546.wav","jalob vodiysining shimoliy qismida to'qnashuvlar davom etmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/268c2edf34db2f3278ce5b21cfaf50058f18d78fa0690e888be9957ba9deb628.wav","qop quruq va salqin joyda turgani yaxshi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2715826927882327bfbc6e6fa5e76916d3a42433b8661272c6c405905de1934d.wav","birlashgan kompaniyaning shtab-kvartirasi niderlandiyada tashkil etiladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27f3083af3919ff5e21da98483004002a19469782098b188e7d6639f1cb51102.wav","klip qahramonlari kuch va mardlik timsoliga aylangan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/280c46c47d6a8e1bf21254ae4ea85674fca98353861a4d58d80dddaadd3aefbe.wav","ularning o'rniga marhumlarning jiyani sudda ishtirok etgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2682acd32a7088c1369afdc6c3faa0657836de619c8ee49a5f735a502d9c2b31.wav","cobalt avtomobilining boshqaruvini yo'qotib, beton to'siqqa urilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/24cea089f682b3c40620eebfe71ed454bf4715e6d2fca45b88c2a6b7586ab295.wav","tinch aholi o'rtasidagi qurbonlar haqida ma'lumot berilmadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2458f1d8fc79a6bfe0d0ff3880d7f0080f04661842249d85401cfe1f7d1e12e2.wav","o'zbekistonda saylovchilarning imzolarini to'plash jarayoni davom etmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28b93924a936a64d8de4b95973173a91b1298f388040bf03d88e5303f3f785b3.wav","bu esa ma'lum bir vaqtni talab etadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2775362b96fbe1d7bb9d00f498cd08fe7393129cee9d6b75de986698679123d5.wav","so'nggi vaqtlarda meksikada jinoyatlar sonining ortgani kuzatilmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28aa8d3ab9e6fb6959d24054970f87eb2ec69f5412fc03aa495d2724aa382f40.wav","kutilmaganda bizni ham to'y tantanasiga taklif qilishdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/262166b790d4c5a871e3cf16bbd90133ad20873bda4439138c17c19032b61374.wav","birorta guruh terakt uchun javobgarlikni zimmasiga olmadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27ebb7f82c44f4c6a8fd2789f9587cfb2903d5dc170b8ea8ce35f72bde436c20.wav","neymar braziliya terma jamoasi sardorligidan voz kechdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/275c1fc0918dbd7e321de340c7083493c404b0efdaaec7fc1ae91bd189fc709a.wav","bu mening hayotdagi bosh va muhim maqsadim"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28d55d16f0aecec950a90e7b9d480d9491354a6474c19c59791ca1f5ac368825.wav","namanganda prezident maktabi qurilishiga tamal toshi qo'yildi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27e8d950a48b373a02939977a0756ccd56c8eca64c082c5d971b2f2ce2355d84.wav","mourinyo uning o'rniga fil jonsni maydonga tushirdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28d11003655d6f4de801e8235f4e8b72f5fc6864a58fad1f54581019fbf64a15.wav","bu esa haydovchi ishining asosini tashkil etadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2454b5896dd26198acf9a070cce7ae62fee00ca91b60fd4a37b2de9cd2fc4b3d.wav","ularning ham o'z orzu-niyatlari bor edi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/249d84edbfcf7aba118d84539a1b5745b4b908e6425189617b394ce520b18247.wav","u yoqqa oyoq qo'yolmaysiz, qayiq bilan borolmaysiz"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28d05fe1708b85ee564ac43e6ca26b3ed8bc472789b9acb157e76338a3debaf6.wav","o'zbek shou-biznesi vakillari narimon grigoryanni xotirlamoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/243030a0a0ee10460197d97cac3d07e3ef95e518a0940138eba9aae66dbc106e.wav","reytingdan faoliyatini yakulagan sportchilar ham o'rin olgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28d52a9265ed5c869f53859620997d6f2072460a038cab7d7c5adb20cb251009.wav","bu, avvalo, katta tajriba orttirishga yordam beradi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/286852e765535a3cf6019b34fd6d74d7c246df60b29da023e6d375b10af7c1c1.wav","bu haqda uyushmaning facebook'dagi sahifasida ma'lum qilindi "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27edb4847d2c9824e9bf42df898103a68f19cfffd08f7cd996178611a30afcce.wav","men imzo chekishdan bosh tortdim, axir futbolchiman!"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/288c314fe2131c9cfdd1b056df48c2120f7258ab2becefd5cc9ab2b7a0f26812.wav","ularning barchasida yer aylanishi tezligi kamaygani kuzatilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2801bd8721caa0ebc549df7299ed67491dbfaed664d3c79f14ebb68f0bd672f9.wav","shu sababli o'g'rilik haqidagi hikoyani o'ylab topgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/261c3642124868eda11ed4cb1cdf159effe3a26e58bc3355c9b38f0e5a6c5a39.wav","shundan so'ng mashina boshqa egasining ixtiyoriga o'tgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/277533af4453d627f01c1311f584f24ec1eee805a6d9724a029b4dc5215328f3.wav","liza moda olamini zabt etishni endi boshlagan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b85b8d68e9205983181fbfcd9bd58e831835df0419f643c841f699cff25f454.wav","kabarda-balkariya tog'larida ispaniyalik sayyoh halok bo'ldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b6c65de61d096d035802ab9b70c585a5108edd03a90eaa86d08720a22bcccd5.wav","biroq apple rasman buning sabablarini ma'lum qilmadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2ba4b0cb90bc458fb2b35be5f246ce8ad221fd27fb56e3827bd03b1dc7491869.wav","firibgar talaba esa jinoyat ustida qo'lga olinadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/29257e625c36caf64d87151594b4b6daa0dd1ff220b7501f3093d1bdb539cdac.wav","asta-sekin ishimga qarab maoshim oshib boraveradi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2c0f31176e9e81d00c84870bdc9e1a91410ca54630d6c8014f858b0d5ebf38ca.wav","jarohat ko'rganlar uyumlarning tagidan chiqishga harakat qilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2a445ca2d747ece41ff47ffd630293aaa01316617bfffbb35c8e11ed978012af.wav","go'zallik uy sharoitida yuz terisi uchun niqoblar"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b390af1a17e3438cf7d16e79aecfdb180828a7987dc0fe536e93acd9db41663.wav","undan muhammadjon va samir ismli o'g'illar qoldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2bb1b4d22b4bc3d1b213ed37b84ce7e7a30f2fd944da393d666b1bd682e0796c.wav","bu raqamni har bitta tashkilotga berib qo'yamiz"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2703d4031f96cd06473fbc658ce2d22e8996266c347f786623de774c9bfd0cb5.wav","aynan necha kishi jabrlangani haqida ma'lumotlar keltirilmagan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b7632e044e4ec0b1959374b297fb2d54eecb4a140ccf66e0a9ea84b50ceda6f.wav","voqea plyaj yaqinidagi kandolim qishlog'ida ro'y bergan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b32ca9c64e7b19b84db8c8d1eb8fb626416bfe6fdb17b70e76697ff81333897.wav","sotuvimdagi mahsulotlardan davlatga ortiqcha 'patent' to'lashni istamayman"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2bf4eb4a5482b104ad319f5256714a79df5cbdc6e3c5ac03a4c4d48b26e4e847.wav","ilohim, alloh barcha bemorlarning dardiga shifo bersin"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2be92823e925689d9cec163a59fd0e98ca4c4018b843f8c344eee15da5af1f4e.wav","soqchilarning o'zlari esa yaralangan va kasalxonaga yetkazilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2bffe31d4fd23110530ac613ef8e6dd8eba780a1df8eaf81cb1c06acdbb4710a.wav","bu hayvonlar tajribali, sabrli va aqlli yirtqichlar"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2986c3e4051378c408f8941c95317dbfb8509a363e11758841b31b328fd18999.wav","bunday ko'ylakning sifati dazmol qilganidan keyin o'zgaradi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b770d2855db279b5a5677f30e060f6a649b18d834a158f98dfef8abc3e7bf43.wav","mochinov keldi va o'zbekiston termasi zafar quchdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2bcdefbc0a1bab73fc6c727b0380d28323bc542e7ca1f522473dd878c5ee66bd.wav","o'zbekistonda keng ko'lamli islohotlar amalga oshirilganidan xabardormiz"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2ad650eb435549f29a61f0c9cbb918196b6fa85a130882a0ed7a505e2bfeadb2.wav","ikkinchi aylanishdan so'ng u muvaffaqiyat bilan qo'ndi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2bac3dc487315bd6cfca60959291d8c644f4a6d2f610b7a07baac333d87f6090.wav","slovakiya prezidenti o'z maoshini kambag'allarga bo'lib berdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2a4a438fe64229605b5a91641ed762f6aa5ebdb181f995c72f710fb2faae7035.wav","denovda muqaddam sudlangan shaxs kollej o'quvchisini pichoqladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b032bc51c6200b3350eca6b775cdcf80649913badda8308fc7856bf3370db3b.wav","so'nggi urfdagi libosdasiz, ko'rinishingiz ham a'lo darajada"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2bb90ffcc6814494cde72fff77997ed9927781d63cf60b61d7b09fe0f75848c7.wav","shahar markazida bir nechta avtomobilga zarar yetkazildi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2a6f6ca3f154c8f8b02cbf4b69406bccb278df701646614d81869c05a5a8baf4.wav","hozir partiyalar faol ravishda ovozlar uchun kurashmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b0c2c46a2eee2f2e69076457c3c9f1e8f53907616eaad212e8803a1d3bd6f35.wav","ular orasida ko'plab xorijlik sayyohlar ham bor"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2afac6cb691ee892dc3bdd0518322ce24e28eb79445293a37174405295648a95.wav","fotogalereya oddiy hayotda o'z baxtini topgan milliarderlar"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2a971b2b653b3c2af5639437cf43e925db3cd4c23430d17b36e1cc9b6f9f324c.wav","filmdagi qahramonim jahonaga aylanib qolishimga sal qoldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2b4f0d3c5ae21e57c9dac3e2364c5445bf00252affa1b5e5d95e3dc8ecee8244.wav","hashamatli uy, qimmatbaho mashinalar va shaxsiy samolyot"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/27494c8a492c9f1901abeb09e3001abdbc4e6daa0f93487de40636af3647b683.wav","nasibamiz bor ekan-da o'sha yerlarda ham"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/28f65494fee810834e774a05f6bf028bb39a2f165a64ce44dabb684691e60e8a.wav","o'zbekistonda yangi saylangan deputatlar qachon vazifasiga kirishadi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2968aef85b21c7caef1707e7e5a5515d6120fc82509eca9609cc21181483fa52.wav","bolalar politsiyachilarga och va chanqaganini ma'lum qilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/30579635cba06f862257574ae83e72595f899c8a1042e88e800c0262c547cfb9.wav","ularning aynan qanday ma'lumotlar ekanligini ayta olmayman"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2fbb1e9a0adefe12e5285c9f3aa63639f6f0c852e637d8d2cfd215f5414c8704.wav","ishsizlik nafaqasi miqdorini keskin ko'paytirish taklif qilinmoqda "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/30e3d85d7e69f99fce9a2ad505ab8972a296ce248fdca99c50364efdfe286ce1.wav","ammo braziliya futbolidagi inqiroz hamon davom etmoqda"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/30030ce0d17b477140da41f15d73ce4c14c13e481ecb45019c909b9b007cf36e.wav","shunchaki, o'yinda bo'lib turadigan holatlar sodir bo'ldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2f8d28fff3ba2f35bc937c6b4760168383b3d31d8fd554e0a6084d52eafc4be2.wav","shuningdek, o'spirin o'yinchoqdagi chiroqni masofadan turib yoqdi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2ed5a10799c1172afaa428a379917abf043399964ddc7adccc7d4da2b1b1834e.wav","bonusiga test astronomiya borasidagi bilimlaringizni sinab ko'ring "
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2d6c01c89ee25183f09a536b4bc7f94219eefe1189f3872d6d87f1c385468d24.wav","ular jarohatlangan va qo'riqchilar kuzatuvida kasalxonaga yetkazilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/3010c10fdb1f26efc375ee8033767df1691902219ee730f60b19c8e0a442eb5b.wav","misr bosh vaziri qohira aeroportiga yetib keldi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/3007d32fc8253c0b94b89238ae4b95b41ebb1048f275937cd43889f037645016.wav","siz tizimni o'zgartira olmayapsiz, so'zlari bilan boshlangan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/3059f02faf2752f7cdc2cb6388c05784f90853a548a6aef0eb8b017b2aad374e.wav","dastlabki boblar tarjimasini eshitgan bola nihoyatda zavqlandi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2ecf6b2da6c35162cb8d65c25ced55617781c93bb9672e010643782d1a394c95.wav","husan meni avtohalokatda o'ldiga chiqarganlarga insof tilayman"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2ead601e7582db7abce6850e5ac88394125112c462f2bae9a67c307132f30728.wav","yong'in o'chirish jarayonida xonadon egasining jasadi topilgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/30780f66dd064b832fae3c56fe99b6c433a355bb02ac3109d3b22832829bb86c.wav","ko'proq mehnat qilishim, ishlashim, pulimni ko'paytirishim kerak"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/30af3f71237189a11dd9aaae99822235c3aa6a58b6af3d427ffdc2b51a6e8923.wav","kapot ostidan yangi kuch agregati o'rin olgan"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2fe28c4e809bdaa5c4669d74e1ef3bbdfddaea68a7b13bb2b5f270b9023b6ad2.wav","bu mudofaa vazirligidagi muhitni mutlaqo o'zgartirish kerak"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/301a089604f5b359e10b7521e49a1b773eed31bfa9811377475ede1655fef751.wav","pokiston hindistonni yangi hujumga tayyorgarlik ko'rayotganlikda aybladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2fad87bd0f912595070dc3f2b9bc5a53d495d386b548ee55252b404de7509a51.wav","katta hajmdagi internet paketlarida farq yaxshiroq seziladi"
"ea731b02-f4a5-46d9-b8c7-1f17d980fef7/2f8bc773c020da0c91d3af8404a6be288f27c208b595489d58a2d0b3df27f7f9.wav","erkak darhol bu haqda politsiyaga xabar bergan"
